chap_num,para_num,sent_num,token_num,token_str
39,18,7,36,THAT
39,18,7,37,perhaps
39,18,7,38,so
39,18,7,39,unfortunately
39,18,7,40,circumstanced
39,18,7,41,as
39,18,7,42,he
39,18,7,43,is
39,18,7,44,now
39,18,7,45,it
39,18,7,46,may
39,18,7,47,be
39,18,7,48,nonsense
39,18,7,49,to
39,18,7,50,appear
39,18,7,51,to
39,18,7,52,doubt
39,18,8,0,I
39,18,8,1,only
39,18,8,2,wish
39,18,8,3,it
39,18,8,4,were
39,18,8,5,more
39,18,8,6,valuable
39,18,9,0,
39,18,9,1,It
39,18,9,2,is
39,18,9,3,a
39,18,9,4,rectory
39,18,9,5,but
39,18,9,6,a
39,18,9,7,small
39,18,9,8,one
39,18,10,0,the
39,18,10,1,late
39,18,10,2,incumbent
39,18,10,3,I
39,18,10,4,believe
39,18,10,5,did
39,18,10,6,not
39,18,10,7,make
39,18,10,8,more
39,18,10,9,than
39,18,10,10,200
39,18,10,11,L
39,18,10,12,per
39,18,10,13,annum
39,18,10,14,and
39,18,10,15,though
39,18,10,16,it
39,18,10,17,is
39,18,10,18,certainly
39,18,10,19,capable
39,18,10,20,of
39,18,10,21,improvement
39,18,10,22,I
39,18,10,23,fear
39,18,10,24,not
39,18,10,25,to
39,18,10,26,such
39,18,10,27,an
39,18,10,28,amount
39,18,10,29,as
39,18,10,30,to
39,18,10,31,afford
39,18,10,32,him
39,18,10,33,a
39,18,10,34,very
39,18,10,35,comfortable
39,18,10,36,income
39,18,11,0,Such
39,18,11,1,as
39,18,11,2,it
39,18,11,3,is
39,18,11,4,however
39,18,11,5,my
39,18,11,6,pleasure
39,18,11,7,in
39,18,11,8,presenting
39,18,11,9,him
39,18,11,10,to
39,18,11,11,it
39,18,11,12,will
39,18,11,13,be
39,18,11,14,very
39,18,11,15,great
39,18,12,0,Pray
39,18,12,1,assure
39,18,12,2,him
39,18,12,3,of
39,18,12,4,it
39,18,13,0,""""
39,19,0,0,Elinor
39,19,0,1,s
39,19,0,2,astonishment
39,19,0,3,at
39,19,0,4,this
39,19,0,5,commission
39,19,0,6,could
39,19,0,7,hardly
39,19,0,8,have
39,19,0,9,been
39,19,0,10,greater
39,19,0,11,had
39,19,0,12,the
39,19,0,13,Colonel
39,19,0,14,been
39,19,0,15,really
39,19,0,16,making
39,19,0,17,her
39,19,0,18,an
39,19,0,19,offer
39,19,0,20,of
39,19,0,21,his
39,19,0,22,hand
39,19,1,0,The
39,19,1,1,preferment
39,19,1,2,which
39,19,1,3,only
39,19,1,4,two
39,19,1,5,days
39,19,1,6,before
39,19,1,7,she
39,19,1,8,had
39,19,1,9,considered
39,19,1,10,as
39,19,1,11,hopeless
39,19,1,12,for
39,19,1,13,Edward
39,19,1,14,was
39,19,1,15,already
39,19,1,16,provided
39,19,1,17,to
39,19,1,18,enable
39,19,1,19,him
39,19,1,20,to
39,19,1,21,marry
39,19,2,0,
39,19,2,1,and
39,19,2,2,SHE
39,19,2,3,of
39,19,2,4,all
39,19,2,5,people
39,19,2,6,in
39,19,2,7,the
39,19,2,8,world
39,19,2,9,was
39,19,2,10,fixed
39,19,2,11,on
39,19,2,12,to
39,19,2,13,bestow
39,19,2,14,it
39,19,3,0,
39,19,3,1,Her
39,19,3,2,emotion
39,19,3,3,was
39,19,3,4,such
39,19,3,5,as
39,19,3,6,Mrs
39,19,4,0,Jennings
39,19,4,1,had
39,19,4,2,attributed
39,19,4,3,to
39,19,4,4,a
39,19,4,5,very
39,19,4,6,different
39,19,4,7,cause
39,19,5,0,
39,19,5,1,but
39,19,5,2,whatever
39,19,5,3,minor
39,19,5,4,feelings
39,19,5,5,less
39,19,5,6,pure
39,19,5,7,less
39,19,5,8,pleasing
39,19,5,9,might
39,19,5,10,have
39,19,5,11,a
39,19,5,12,share
39,19,5,13,in
39,19,5,14,that
39,19,5,15,emotion
39,19,5,16,her
39,19,5,17,esteem
39,19,5,18,for
39,19,5,19,the
39,19,5,20,general
39,19,5,21,benevolence
39,19,5,22,and
39,19,5,23,her
39,19,5,24,gratitude
39,19,5,25,for
39,19,5,26,the
39,19,5,27,particular
39,19,5,28,friendship
39,19,5,29,which
39,19,5,30,together
39,19,5,31,prompted
39,19,5,32,Colonel
39,19,5,33,Brandon
39,19,5,34,to
39,19,5,35,this
39,19,5,36,act
39,19,5,37,were
39,19,5,38,strongly
39,19,5,39,felt
39,19,5,40,and
39,19,5,41,warmly
39,19,5,42,expressed
39,19,6,0,She
39,19,6,1,thanked
39,19,6,2,him
39,19,6,3,for
39,19,6,4,it
39,19,6,5,with
39,19,6,6,all
39,19,6,7,her
39,19,6,8,heart
39,19,6,9,spoke
39,19,6,10,of
39,19,6,11,Edward
39,19,6,12,s
39,19,6,13,principles
39,19,6,14,and
39,19,6,15,disposition
39,19,6,16,with
39,19,6,17,that
39,19,6,18,praise
39,19,6,19,which
39,19,6,20,she
39,19,6,21,knew
39,19,6,22,them
39,19,6,23,to
39,19,6,24,deserve
39,19,7,0,and
39,19,7,1,promised
39,19,7,2,to
39,19,7,3,undertake
39,19,7,4,the
39,19,7,5,commission
39,19,7,6,with
39,19,7,7,pleasure
39,19,7,8,if
39,19,7,9,it
39,19,7,10,were
39,19,7,11,really
39,19,7,12,his
39,19,7,13,wish
39,19,7,14,to
39,19,7,15,put
39,19,7,16,off
39,19,7,17,so
39,19,7,18,agreeable
39,19,7,19,an
39,19,7,20,office
39,19,7,21,to
39,19,7,22,another
39,19,8,0,But
39,19,8,1,at
39,19,8,2,the
39,19,8,3,same
39,19,8,4,time
39,19,8,5,she
39,19,8,6,could
39,19,8,7,not
39,19,8,8,help
39,19,8,9,thinking
39,19,8,10,that
39,19,8,11,no
39,19,8,12,one
39,19,8,13,could
39,19,8,14,so
39,19,8,15,well
39,19,8,16,perform
39,19,8,17,it
39,19,8,18,as
39,19,8,19,himself
39,19,9,0,It
39,19,9,1,was
39,19,9,2,an
39,19,9,3,office
39,19,9,4,in
39,19,9,5,short
39,19,9,6,from
39,19,9,7,which
39,19,9,8,unwilling
39,19,9,9,to
39,19,9,10,give
39,19,9,11,Edward
39,19,9,12,the
39,19,9,13,pain
39,19,9,14,of
39,19,9,15,receiving
39,19,9,16,an
39,19,9,17,obligation
39,19,9,18,from
39,19,9,19,HER
39,19,9,20,she
39,19,9,21,would
39,19,9,22,have
39,19,9,23,been
39,19,9,24,very
39,19,9,25,glad
39,19,9,26,to
39,19,9,27,be
39,19,9,28,spared
39,19,9,29,herself
39,19,10,0,
39,19,10,1,but
39,19,10,2,Colonel
39,19,10,3,Brandon
39,19,10,4,on
39,19,10,5,motives
39,19,10,6,of
39,19,10,7,equal
39,19,10,8,delicacy
39,19,10,9,declining
39,19,10,10,it
39,19,10,11,likewise
39,19,10,12,still
39,19,10,13,seemed
39,19,10,14,so
39,19,10,15,desirous
39,19,10,16,of
39,19,10,17,its
39,19,10,18,being
39,19,10,19,given
39,19,10,20,through
39,19,10,21,her
39,19,10,22,means
39,19,10,23,that
39,19,10,24,she
39,19,10,25,would
39,19,10,26,not
39,19,10,27,on
39,19,10,28,any
39,19,10,29,account
39,19,10,30,make
39,19,10,31,farther
39,19,10,32,opposition
39,19,11,0,Edward
39,19,11,1,she
39,19,11,2,believed
39,19,11,3,was
39,19,11,4,still
39,19,11,5,in
39,19,11,6,town
39,19,11,7,and
39,19,11,8,fortunately
39,19,11,9,she
39,19,11,10,had
39,19,11,11,heard
39,19,11,12,his
39,19,11,13,address
39,19,11,14,from
39,19,11,15,Miss
39,19,11,16,Steele
39,19,12,0,She
39,19,12,1,could
39,19,12,2,undertake
39,19,12,3,therefore
39,19,12,4,to
39,19,12,5,inform
39,19,12,6,him
39,19,12,7,of
39,19,12,8,it
39,19,12,9,in
39,19,12,10,the
39,19,12,11,course
39,19,12,12,of
39,19,12,13,the
39,19,12,14,day
39,19,13,0,After
39,19,13,1,this
39,19,13,2,had
39,19,13,3,been
39,19,13,4,settled
39,19,13,5,Colonel
39,19,13,6,Brandon
39,19,13,7,began
39,19,13,8,to
39,19,13,9,talk
39,19,13,10,of
39,19,13,11,his
39,19,13,12,own
39,19,13,13,advantage
39,19,13,14,in
39,19,13,15,securing
39,19,13,16,so
39,19,13,17,respectable
39,19,13,18,and
39,19,13,19,agreeable
39,19,13,20,a
39,19,13,21,neighbour
39,19,13,22,and
39,19,13,23,THEN
39,19,13,24,it
39,19,13,25,was
39,19,13,26,that
39,19,13,27,he
39,19,13,28,mentioned
39,19,13,29,with
39,19,13,30,regret
39,19,13,31,that
39,19,13,32,the
39,19,13,33,house
39,19,13,34,was
39,19,13,35,small
39,19,13,36,and
39,19,13,37,indifferent
39,19,14,0,
39,19,14,1,an
39,19,14,2,evil
39,19,14,3,which
39,19,14,4,Elinor
39,19,14,5,as
39,19,14,6,Mrs
39,19,15,0,Jennings
39,19,15,1,had
39,19,15,2,supposed
39,19,15,3,her
39,19,15,4,to
39,19,15,5,do
39,19,15,6,made
39,19,15,7,very
39,19,15,8,light
39,19,15,9,of
39,19,15,10,at
39,19,15,11,least
39,19,15,12,as
39,19,15,13,far
39,19,15,14,as
39,19,15,15,regarded
39,19,15,16,its
39,19,15,17,size
39,20,0,0,"""The"
39,20,0,1,smallness
39,20,0,2,of
39,20,0,3,the
39,20,0,4,house
39,20,0,5,""""
39,20,0,6,said
39,20,0,7,she
39,20,0,8,"""I"
39,20,0,9,cannot
39,20,0,10,imagine
39,20,0,11,any
39,20,0,12,inconvenience
39,20,0,13,to
39,20,0,14,them
39,20,0,15,for
39,20,0,16,it
39,20,0,17,will
39,20,0,18,be
39,20,0,19,in
39,20,0,20,proportion
39,20,0,21,to
39,20,0,22,their
39,20,0,23,family
39,20,0,24,and
39,20,0,25,income
39,20,1,0,""""
39,21,0,0,By
39,21,0,1,which
39,21,0,2,the
39,21,0,3,Colonel
39,21,0,4,was
39,21,0,5,surprised
39,21,0,6,to
39,21,0,7,find
39,21,0,8,that
39,21,0,9,SHE
39,21,0,10,was
39,21,0,11,considering
39,21,0,12,Mr
39,21,1,0,Ferrars
39,21,1,1,s
39,21,1,2,marriage
39,21,1,3,as
39,21,1,4,the
39,21,1,5,certain
39,21,1,6,consequence
39,21,1,7,of
39,21,1,8,the
39,21,1,9,presentation
39,21,2,0,for
39,21,2,1,he
39,21,2,2,did
39,21,2,3,not
39,21,2,4,suppose
39,21,2,5,it
39,21,2,6,possible
39,21,2,7,that
39,21,2,8,Delaford
39,21,2,9,living
39,21,2,10,could
39,21,2,11,supply
39,21,2,12,such
39,21,2,13,an
39,21,2,14,income
39,21,2,15,as
39,21,2,16,anybody
39,21,2,17,in
39,21,2,18,his
39,21,2,19,style
39,21,2,20,of
39,21,2,21,life
39,21,2,22,would
39,21,2,23,venture
39,21,2,24,to
39,21,2,25,settle
39,21,2,26,on
39,21,2,27,and
39,21,2,28,he
39,21,2,29,said
39,21,2,30,so
39,22,0,0,"""This"
39,22,0,1,little
39,22,0,2,rectory
39,22,0,3,CAN
39,22,0,4,do
39,22,0,5,no
39,22,0,6,more
39,22,0,7,than
39,22,0,8,make
39,22,0,9,Mr
39,22,1,0,Ferrars
39,22,1,1,comfortable
39,22,1,2,as
39,22,1,3,a
39,22,1,4,bachelor
39,22,2,0,it
39,22,2,1,cannot
39,22,2,2,enable
39,22,2,3,him
39,22,2,4,to
39,22,2,5,marry
39,22,3,0,I
39,22,3,1,am
39,22,3,2,sorry
39,22,3,3,to
39,22,3,4,say
39,22,3,5,that
39,22,3,6,my
39,22,3,7,patronage
39,22,3,8,ends
39,22,3,9,with
39,22,3,10,this
39,22,4,0,and
39,22,4,1,my
39,22,4,2,interest
39,22,4,3,is
39,22,4,4,hardly
39,22,4,5,more
39,22,4,6,extensive
39,22,5,0,If
39,22,5,1,however
39,22,5,2,by
39,22,5,3,an
39,22,5,4,unforeseen
39,22,5,5,chance
39,22,5,6,it
39,22,5,7,should
39,22,5,8,be
39,22,5,9,in
39,22,5,10,my
39,22,5,11,power
39,22,5,12,to
39,22,5,13,serve
39,22,5,14,him
39,22,5,15,farther
39,22,5,16,I
39,22,5,17,must
39,22,5,18,think
39,22,5,19,very
39,22,5,20,differently
39,22,5,21,of
39,22,5,22,him
39,22,5,23,from
39,22,5,24,what
39,22,5,25,I
39,22,5,26,now
39,22,5,27,do
39,22,5,28,if
39,22,5,29,I
39,22,5,30,am
39,22,5,31,not
39,22,5,32,as
39,22,5,33,ready
39,22,5,34,to
39,22,5,35,be
39,22,5,36,useful
39,22,5,37,to
39,22,5,38,him
39,22,5,39,then
39,22,5,40,as
39,22,5,41,I
39,22,5,42,sincerely
39,22,5,43,wish
39,22,5,44,I
39,22,5,45,could
39,22,5,46,be
39,22,5,47,at
39,22,5,48,present
39,22,6,0,What
39,22,6,1,I
39,22,6,2,am
39,22,6,3,now
39,22,6,4,doing
39,22,6,5,indeed
39,22,6,6,seems
39,22,6,7,nothing
39,22,6,8,at
39,22,6,9,all
39,22,6,10,since
39,22,6,11,it
39,22,6,12,can
39,22,6,13,advance
39,22,6,14,him
39,22,6,15,so
39,22,6,16,little
39,22,6,17,towards
39,22,6,18,what
39,22,6,19,must
39,22,6,20,be
39,22,6,21,his
39,22,6,22,principal
39,22,6,23,his
39,22,6,24,only
39,22,6,25,object
39,22,6,26,of
39,22,6,27,happiness
39,22,7,0,His
39,22,7,1,marriage
39,22,7,2,must
39,22,7,3,still
39,22,7,4,be
39,22,7,5,a
39,22,7,6,distant
39,22,7,7,good
39,22,8,0,
39,22,8,1,at
39,22,8,2,least
39,22,8,3,I
39,22,8,4,am
39,22,8,5,afraid
39,22,8,6,it
39,22,8,7,cannot
39,22,8,8,take
39,22,8,9,place
39,22,8,10,very
39,22,8,11,soon
39,22,9,0,
39,22,9,1,""""
39,23,0,0,Such
39,23,0,1,was
39,23,0,2,the
39,23,0,3,sentence
39,23,0,4,which
39,23,0,5,when
39,23,0,6,misunderstood
39,23,0,7,so
39,23,0,8,justly
39,23,0,9,offended
39,23,0,10,the
39,23,0,11,delicate
39,23,0,12,feelings
39,23,0,13,of
39,23,0,14,Mrs
39,23,1,0,Jennings
39,23,2,0,but
39,23,2,1,after
39,23,2,2,this
39,23,2,3,narration
39,23,2,4,of
39,23,2,5,what
39,23,2,6,really
39,23,2,7,passed
39,23,2,8,between
39,23,2,9,Colonel
39,23,2,10,Brandon
39,23,2,11,and
39,23,2,12,Elinor
39,23,2,13,while
39,23,2,14,they
39,23,2,15,stood
39,23,2,16,at
39,23,2,17,the
39,23,2,18,window
39,23,2,19,the
39,23,2,20,gratitude
39,23,2,21,expressed
39,23,2,22,by
39,23,2,23,the
39,23,2,24,latter
39,23,2,25,on
39,23,2,26,their
39,23,2,27,parting
39,23,2,28,may
39,23,2,29,perhaps
39,23,2,30,appear
39,23,2,31,in
39,23,2,32,general
39,23,2,33,not
39,23,2,34,less
39,23,2,35,reasonably
39,23,2,36,excited
39,23,2,37,nor
39,23,2,38,less
39,23,2,39,properly
39,23,2,40,worded
39,23,2,41,than
39,23,2,42,if
39,23,2,43,it
39,23,2,44,had
39,23,2,45,arisen
39,23,2,46,from
39,23,2,47,an
39,23,2,48,offer
39,23,2,49,of
39,23,2,50,marriage
40,0,0,0,"""Well"
40,0,0,1,Miss
40,0,0,2,Dashwood
40,0,0,3,""""
40,0,0,4,said
40,0,0,5,Mrs
40,0,1,0,Jennings
40,0,1,1,sagaciously
40,0,1,2,smiling
40,0,1,3,as
40,0,1,4,soon
40,0,1,5,as
40,0,1,6,the
40,0,1,7,gentleman
40,0,1,8,had
40,0,1,9,withdrawn
40,0,1,10,"""I"
40,0,1,11,do
40,0,1,12,not
40,0,1,13,ask
40,0,1,14,you
40,0,1,15,what
40,0,1,16,the
40,0,1,17,Colonel
40,0,1,18,has
40,0,1,19,been
40,0,1,20,saying
40,0,1,21,to
40,0,1,22,you
40,0,2,0,for
40,0,2,1,though
40,0,2,2,upon
40,0,2,3,my
40,0,2,4,honour
40,0,2,5,I
40,0,2,6,TRIED
40,0,2,7,to
40,0,2,8,keep
40,0,2,9,out
40,0,2,10,of
40,0,2,11,hearing
40,0,2,12,I
40,0,2,13,could
40,0,2,14,not
40,0,2,15,help
40,0,2,16,catching
40,0,2,17,enough
40,0,2,18,to
40,0,2,19,understand
40,0,2,20,his
40,0,2,21,business
40,0,3,0,And
40,0,3,1,I
40,0,3,2,assure
40,0,3,3,you
40,0,3,4,I
40,0,3,5,never
40,0,3,6,was
40,0,3,7,better
40,0,3,8,pleased
40,0,3,9,in
40,0,3,10,my
40,0,3,11,life
40,0,3,12,and
40,0,3,13,I
40,0,3,14,wish
40,0,3,15,you
40,0,3,16,joy
40,0,3,17,of
40,0,3,18,it
40,0,3,19,with
40,0,3,20,all
40,0,3,21,my
40,0,3,22,heart
40,0,4,0,""""
40,1,0,0,"""Thank"
40,1,0,1,you
40,1,0,2,ma
40,1,0,3,am
40,1,0,4,""""
40,1,0,5,said
40,1,0,6,Elinor
40,1,1,0,"""It"
40,1,1,1,is
40,1,1,2,a
40,1,1,3,matter
40,1,1,4,of
40,1,1,5,great
40,1,1,6,joy
40,1,1,7,to
40,1,1,8,me
40,1,2,0,and
40,1,2,1,I
40,1,2,2,feel
40,1,2,3,the
40,1,2,4,goodness
40,1,2,5,of
40,1,2,6,Colonel
40,1,2,7,Brandon
40,1,2,8,most
40,1,2,9,sensibly
40,1,3,0,There
40,1,3,1,are
40,1,3,2,not
40,1,3,3,many
40,1,3,4,men
40,1,3,5,who
40,1,3,6,would
40,1,3,7,act
40,1,3,8,as
40,1,3,9,he
40,1,3,10,has
40,1,3,11,done
40,1,4,0,Few
40,1,4,1,people
40,1,4,2,who
40,1,4,3,have
40,1,4,4,so
40,1,4,5,compassionate
40,1,4,6,a
40,1,4,7,heart
40,1,5,0,I
40,1,5,1,never
40,1,5,2,was
40,1,5,3,more
40,1,5,4,astonished
40,1,5,5,in
40,1,5,6,my
40,1,5,7,life
40,1,6,0,""""
40,2,0,0,"""Lord"
40,2,1,0,my
40,2,1,1,dear
40,2,1,2,you
40,2,1,3,are
40,2,1,4,very
40,2,1,5,modest
40,2,2,0,I
40,2,2,1,an
40,2,2,2,t
40,2,2,3,the
40,2,2,4,least
40,2,2,5,astonished
40,2,2,6,at
40,2,2,7,it
40,2,2,8,in
40,2,2,9,the
40,2,2,10,world
40,2,2,11,for
40,2,2,12,I
40,2,2,13,have
40,2,2,14,often
40,2,2,15,thought
40,2,2,16,of
40,2,2,17,late
40,2,2,18,there
40,2,2,19,was
40,2,2,20,nothing
40,2,2,21,more
40,2,2,22,likely
40,2,2,23,to
40,2,2,24,happen
40,2,3,0,""""
40,3,0,0,"""You"
40,3,0,1,judged
40,3,0,2,from
40,3,0,3,your
40,3,0,4,knowledge
40,3,0,5,of
40,3,0,6,the
40,3,0,7,Colonel
40,3,0,8,s
40,3,0,9,general
40,3,0,10,benevolence
40,3,1,0,but
40,3,1,1,at
40,3,1,2,least
40,3,1,3,you
40,3,1,4,could
40,3,1,5,not
40,3,1,6,foresee
40,3,1,7,that
40,3,1,8,the
40,3,1,9,opportunity
40,3,1,10,would
40,3,1,11,so
40,3,1,12,very
40,3,1,13,soon
40,3,1,14,occur
40,3,2,0,""""
40,4,0,0,"""Opportunity"
40,4,1,0,""""
40,4,1,1,repeated
40,4,1,2,Mrs
40,4,2,0,Jennings
40,4,2,1,"""Oh"
40,4,3,0,as
40,4,3,1,to
40,4,3,2,that
40,4,3,3,when
40,4,3,4,a
40,4,3,5,man
40,4,3,6,has
40,4,3,7,once
40,4,3,8,made
40,4,3,9,up
40,4,3,10,his
40,4,3,11,mind
40,4,3,12,to
40,4,3,13,such
40,4,3,14,a
40,4,3,15,thing
40,4,3,16,somehow
40,4,3,17,or
40,4,3,18,other
40,4,3,19,he
40,4,3,20,will
40,4,3,21,soon
40,4,3,22,find
40,4,3,23,an
40,4,3,24,opportunity
40,4,4,0,Well
40,4,4,1,my
40,4,4,2,dear
40,4,4,3,I
40,4,4,4,wish
40,4,4,5,you
40,4,4,6,joy
40,4,4,7,of
40,4,4,8,it
40,4,4,9,again
40,4,4,10,and
40,4,4,11,again
40,4,5,0,and
40,4,5,1,if
40,4,5,2,ever
40,4,5,3,there
40,4,5,4,was
40,4,5,5,a
40,4,5,6,happy
40,4,5,7,couple
40,4,5,8,in
40,4,5,9,the
40,4,5,10,world
40,4,5,11,I
40,4,5,12,think
40,4,5,13,I
40,4,5,14,shall
40,4,5,15,soon
40,4,5,16,know
40,4,5,17,where
40,4,5,18,to
40,4,5,19,look
40,4,5,20,for
40,4,5,21,them
40,4,6,0,""""
40,5,0,0,"""You"
40,5,0,1,mean
40,5,0,2,to
40,5,0,3,go
40,5,0,4,to
40,5,0,5,Delaford
40,5,0,6,after
40,5,0,7,them
40,5,0,8,I
40,5,0,9,suppose
40,5,0,10,""""
40,5,0,11,said
40,5,0,12,Elinor
40,5,0,13,with
40,5,0,14,a
40,5,0,15,faint
40,5,0,16,smile
40,6,0,0,"""Aye"
40,6,0,1,my
40,6,0,2,dear
40,6,0,3,that
40,6,0,4,I
40,6,0,5,do
40,6,0,6,indeed
40,6,1,0,And
40,6,1,1,as
40,6,1,2,to
40,6,1,3,the
40,6,1,4,house
40,6,1,5,being
40,6,1,6,a
40,6,1,7,bad
40,6,1,8,one
40,6,1,9,I
40,6,1,10,do
40,6,1,11,not
40,6,1,12,know
40,6,1,13,what
40,6,1,14,the
40,6,1,15,Colonel
40,6,1,16,would
40,6,1,17,be
40,6,1,18,at
40,6,1,19,for
40,6,1,20,it
40,6,1,21,is
40,6,1,22,as
40,6,1,23,good
40,6,1,24,a
40,6,1,25,one
40,6,1,26,as
40,6,1,27,ever
40,6,1,28,I
40,6,1,29,saw
40,6,2,0,""""
40,7,0,0,"""He"
40,7,0,1,spoke
40,7,0,2,of
40,7,0,3,its
40,7,0,4,being
40,7,0,5,out
40,7,0,6,of
40,7,0,7,repair
40,7,1,0,""""
40,8,0,0,"""Well"
40,8,0,1,and
40,8,0,2,whose
40,8,0,3,fault
40,8,0,4,is
40,8,0,5,that
40,8,1,0,why
40,8,1,1,don
40,8,1,2,t
40,8,1,3,he
40,8,1,4,repair
40,8,1,5,it
40,8,2,0,
40,8,2,1,who
40,8,2,2,should
40,8,2,3,do
40,8,2,4,it
40,8,2,5,but
40,8,2,6,himself
40,8,3,0,""""
40,9,0,0,They
40,9,0,1,were
40,9,0,2,interrupted
40,9,0,3,by
40,9,0,4,the
40,9,0,5,servant
40,9,0,6,s
40,9,0,7,coming
40,9,0,8,in
40,9,0,9,to
40,9,0,10,announce
40,9,0,11,the
40,9,0,12,carriage
40,9,0,13,being
40,9,0,14,at
40,9,0,15,the
40,9,0,16,door
40,9,1,0,and
40,9,1,1,Mrs
40,9,2,0,Jennings
40,9,2,1,immediately
40,9,2,2,preparing
40,9,2,3,to
40,9,2,4,go
40,9,2,5,said
40,9,2,6,
40,10,0,0,"""Well"
40,10,0,1,my
40,10,0,2,dear
40,10,0,3,I
40,10,0,4,must
40,10,0,5,be
40,10,0,6,gone
40,10,0,7,before
40,10,0,8,I
40,10,0,9,have
40,10,0,10,had
40,10,0,11,half
40,10,0,12,my
40,10,0,13,talk
40,10,0,14,out
40,10,1,0,But
40,10,1,1,however
40,10,1,2,we
40,10,1,3,may
40,10,1,4,have
40,10,1,5,it
40,10,1,6,all
40,10,1,7,over
40,10,1,8,in
40,10,1,9,the
40,10,1,10,evening
40,10,2,0,for
40,10,2,1,we
40,10,2,2,shall
40,10,2,3,be
40,10,2,4,quite
40,10,2,5,alone
40,10,3,0,I
40,10,3,1,do
40,10,3,2,not
40,10,3,3,ask
40,10,3,4,you
40,10,3,5,to
40,10,3,6,go
40,10,3,7,with
40,10,3,8,me
40,10,3,9,for
40,10,3,10,I
40,10,3,11,dare
40,10,3,12,say
40,10,3,13,your
40,10,3,14,mind
40,10,3,15,is
40,10,3,16,too
40,10,3,17,full
40,10,3,18,of
40,10,3,19,the
40,10,3,20,matter
40,10,3,21,to
40,10,3,22,care
40,10,3,23,for
40,10,3,24,company
40,10,4,0,and
40,10,4,1,besides
40,10,4,2,you
40,10,4,3,must
40,10,4,4,long
40,10,4,5,to
40,10,4,6,tell
40,10,4,7,your
40,10,4,8,sister
40,10,4,9,all
40,10,4,10,about
40,10,4,11,it
40,10,5,0,""""
40,11,0,0,Marianne
40,11,0,1,had
40,11,0,2,left
40,11,0,3,the
40,11,0,4,room
40,11,0,5,before
40,11,0,6,the
40,11,0,7,conversation
40,11,0,8,began
40,12,0,0,"""Certainly"
40,12,0,1,ma
40,12,0,2,am
40,12,0,3,I
40,12,0,4,shall
40,12,0,5,tell
40,12,0,6,Marianne
40,12,0,7,of
40,12,0,8,it
40,12,1,0,but
40,12,1,1,I
40,12,1,2,shall
40,12,1,3,not
40,12,1,4,mention
40,12,1,5,it
40,12,1,6,at
40,12,1,7,present
40,12,1,8,to
40,12,1,9,any
40,12,1,10,body
40,12,1,11,else
40,12,2,0,""""
40,13,0,0,"""Oh"
40,13,1,0,very
40,13,1,1,well
40,13,1,2,""""
40,13,1,3,said
40,13,1,4,Mrs
40,13,2,0,Jennings
40,13,2,1,rather
40,13,2,2,disappointed
40,13,3,0,"""Then"
40,13,3,1,you
40,13,3,2,would
40,13,3,3,not
40,13,3,4,have
40,13,3,5,me
40,13,3,6,tell
40,13,3,7,it
40,13,3,8,to
40,13,3,9,Lucy
40,13,3,10,for
40,13,3,11,I
40,13,3,12,think
40,13,3,13,of
40,13,3,14,going
40,13,3,15,as
40,13,3,16,far
40,13,3,17,as
40,13,3,18,Holborn
40,13,3,19,to
40,13,3,20,day
40,13,4,0,""""
40,14,0,0,"""No"
40,14,0,1,ma
40,14,0,2,am
40,14,0,3,not
40,14,0,4,even
40,14,0,5,Lucy
40,14,0,6,if
40,14,0,7,you
40,14,0,8,please
40,14,1,0,One
40,14,1,1,day
40,14,1,2,s
40,14,1,3,delay
40,14,1,4,will
40,14,1,5,not
40,14,1,6,be
40,14,1,7,very
40,14,1,8,material
40,14,2,0,and
40,14,2,1,till
40,14,2,2,I
40,14,2,3,have
40,14,2,4,written
40,14,2,5,to
40,14,2,6,Mr
40,14,3,0,Ferrars
40,14,3,1,I
40,14,3,2,think
40,14,3,3,it
40,14,3,4,ought
40,14,3,5,not
40,14,3,6,to
40,14,3,7,be
40,14,3,8,mentioned
40,14,3,9,to
40,14,3,10,any
40,14,3,11,body
40,14,3,12,else
40,14,4,0,I
40,14,4,1,shall
40,14,4,2,do
40,14,4,3,THAT
40,14,4,4,directly
40,14,5,0,It
40,14,5,1,is
40,14,5,2,of
40,14,5,3,importance
40,14,5,4,that
40,14,5,5,no
40,14,5,6,time
40,14,5,7,should
40,14,5,8,be
40,14,5,9,lost
40,14,5,10,with
40,14,5,11,him
40,14,5,12,for
40,14,5,13,he
40,14,5,14,will
40,14,5,15,of
40,14,5,16,course
40,14,5,17,have
40,14,5,18,much
40,14,5,19,to
40,14,5,20,do
40,14,5,21,relative
40,14,5,22,to
40,14,5,23,his
40,14,5,24,ordination
40,14,6,0,""""
40,15,0,0,This
40,15,0,1,speech
40,15,0,2,at
40,15,0,3,first
40,15,0,4,puzzled
40,15,0,5,Mrs
40,15,1,0,Jennings
40,15,1,1,exceedingly
40,15,2,0,Why
40,15,2,1,Mr
40,15,3,0,Ferrars
40,15,3,1,was
40,15,3,2,to
40,15,3,3,have
40,15,3,4,been
40,15,3,5,written
40,15,3,6,to
40,15,3,7,about
40,15,3,8,it
40,15,3,9,in
40,15,3,10,such
40,15,3,11,a
40,15,3,12,hurry
40,15,3,13,she
40,15,3,14,could
40,15,3,15,not
40,15,3,16,immediately
40,15,3,17,comprehend
40,15,4,0,A
40,15,4,1,few
40,15,4,2,moments
